"Trait","OTU","r","P","Significance"
"Stem_biomass","ASV2022",0.212210645451624,0.147607438315474,""
"Stem_biomass","ASV270",0.309036983968736,0.0325772423262265,"*"
"Stem_biomass","ASV2381",-0.0876921675122985,0.553396714940115,""
"Stem_biomass","ASV711",-0.110078821481589,0.456384704820569,""
"Stem_biomass","ASV2968",-0.0745534983289573,0.61453670755861,""
"Stem_biomass","ASV1027",0.126748364164481,0.390638110677547,""
"Stem_biomass","ASV2963",-0.167169093698589,0.256096504138129,""
"Stem_biomass","ASV3674",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3675",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV292",0,1,""
"Stem_biomass","ASV3676",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV2003",0.0273291914367667,0.853711014549391,""
"Stem_biomass","ASV3255",0.0749083713152637,0.612848121654856,""
"Stem_biomass","ASV3677",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV2991",0.00633609753082996,0.965907968913813,""
"Stem_biomass","ASV2976",-0.12075557676046,0.413606107594023,""
"Stem_biomass","ASV1966",0.0375609392380532,0.799913052670818,""
"Stem_biomass","ASV1634",-0.108906554023466,0.46122361529059,""
"Stem_biomass","ASV3678",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV2993",0.018490599197749,0.900729106034652,""
"Stem_biomass","ASV509",0.0770189127834281,0.602846820816561,""
"Stem_biomass","ASV228",0.247178334348769,0.0903118319624612,""
"Stem_biomass","ASV3679",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3680",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3681",0.074383776319326,0.615344992424204,""
"Stem_biomass","ASV3682",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV2989",0.00971411879147452,0.947752944662489,""
"Stem_biomass","ASV3683",0.0753170883821398,0.610905790513316,""
"Stem_biomass","ASV3684",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV1989",0.256109118181383,0.0789110669844823,""
"Stem_biomass","ASV3685",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV1138",-0.112937616060758,0.444700672176957,""
"Stem_biomass","ASV2974",-0.071754730985241,0.627922758726392,""
"Stem_biomass","ASV2981",-0.136460588836861,0.355048203561489,""
"Stem_biomass","ASV3686",0.0563414088570798,0.703679886628899,""
"Stem_biomass","ASV2828",-0.0946702607700513,0.522142961459922,""
"Stem_biomass","ASV3687",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV686",-0.204348334366204,0.163559624403187,""
"Stem_biomass","ASV3688",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV273",-0.0324223390276199,0.826833230151967,""
"Stem_biomass","ASV3689",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3690",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3006",0,1,""
"Stem_biomass","ASV2405",-0.047836487323494,0.74679395706052,""
"Stem_biomass","ASV172",0.0902596934919953,0.541794815404725,""
"Stem_biomass","ASV3691",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3692",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3693",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3694",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3695",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3696",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV786",0.00258719439499885,0.986075916749229,""
"Stem_biomass","ASV3033",-0.00728395683435081,0.960811622777691,""
"Stem_biomass","ASV3697",-0.047836487323494,0.74679395706052,""
"Stem_biomass","ASV815",-0.0522928908805936,0.724097864498034,""
"Stem_biomass","ASV238",-0.118950446071404,0.42067291973613,""
"Stem_biomass","ASV3698",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3001",-0.0434706527254452,0.769236785145744,""
"Stem_biomass","ASV2469",0,1,""
"Stem_biomass","ASV960",0.272823898202129,0.0606388821936367,""
"Stem_biomass","ASV3699",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3700",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3701",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3012",-0.00591757415926365,0.968158680150642,""
"Stem_biomass","ASV3003",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3031",-0.0904200157816849,0.541074278950337,""
"Stem_biomass","ASV3702",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3703",0.0603777883802302,0.683526728124068,""
"Stem_biomass","ASV746",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3704",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV638",-0.0945011041036692,0.522890071601031,""
"Stem_biomass","ASV570",0.228064520311134,0.118983912167313,""
"Stem_biomass","ASV296",-0.0293203165542713,0.843182046448504,""
"Stem_biomass","ASV3705",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3706",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV1347",-0.024436582541387,0.869051502989851,""
"Stem_biomass","ASV3032",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV320",-0.106503580710576,0.471228727781756,""
"Stem_biomass","ASV3708",0.0489425066108883,0.74114039417438,""
"Stem_biomass","ASV3709",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3710",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3712",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3713",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3714",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3009",-0.0656157093707658,0.657697805130763,""
"Stem_biomass","ASV3715",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV3716",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV931",0.128677580734358,0.383406838340455,""
"Stem_biomass","ASV377",0.131832189352384,0.371754670409812,""
"Stem_biomass","ASV2798",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV367",0.0800000449123185,0.588842524966429,""
"Stem_biomass","ASV1910",-0.118861191936309,0.42102410497347,""
"Stem_biomass","ASV2738",-0.0813882486118505,0.582371201846651,""
"Stem_biomass","ASV2126",-0.133854896282051,0.364396434201787,""
"Stem_biomass","ASV2804",-0.133854896282051,0.364396434201787,""
"Stem_biomass","ASV1267",0.11840699505948,0.422813793726129,""
"Stem_biomass","ASV1985",0.14580213952478,0.322752857687706,""
"Stem_biomass","ASV1526",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV263",0.129174312511236,0.381557857270325,""
"Stem_biomass","ASV1916",-0.220624135582046,0.131842911231206,""
"Stem_biomass","ASV1310",0.267709792564102,0.065827830576722,""
"Stem_biomass","ASV448",0.121243935417712,0.411706005281097,""
"Stem_biomass","ASV751",-0.05138658314973,0.728695378914181,""
"Stem_biomass","ASV407",-0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV426",0.0909939876754056,0.538498478720805,""
"Stem_biomass","ASV387",0.14045771121458,0.340995587911195,""
"Stem_biomass","ASV447",-0.0604139200256854,0.683347283105719,""
"Stem_biomass","ASV1302",-0.0577594521511109,0.696575954567103,""
"Stem_biomass","ASV639",-0.0829235229467403,0.575251921799839,""
"Stem_biomass","ASV1922",0.0218431745989523,0.882846039482884,""
"Stem_biomass","ASV2128",-0.133854896282051,0.364396434201787,""
"Stem_biomass","ASV455",-0.190076579562743,0.195661834761097,""
"Stem_biomass","ASV1012",0.095672974646988,0.517725222133958,""
"Stem_biomass","ASV1301",-0.0592371826492347,0.689200299373955,""
"Stem_biomass","ASV1115",0.00201369313131499,0.989162247184451,""
"Stem_biomass","ASV779",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV2816",-0.133854896282051,0.364396434201787,""
"Stem_biomass","ASV1279",-0.0436034592861417,0.768551216541479,""
"Stem_biomass","ASV2818",-0.133854896282051,0.364396434201787,""
"Stem_biomass","ASV2739",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1919",-0.162568755585896,0.26960008996683,""
"Stem_biomass","ASV2727",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV653",0.0490197632022975,0.740745987530774,""
"Stem_biomass","ASV389",-0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV1477",0.267709792564102,0.065827830576722,""
"Stem_biomass","ASV1270",0.178977015555682,0.223543224159683,""
"Stem_biomass","ASV1035",-0.17269897080859,0.240475526616613,""
"Stem_biomass","ASV1333",0.0338781513061726,0.819185068240476,""
"Stem_biomass","ASV1308",0.00933054661153797,0.94981328735256,""
"Stem_biomass","ASV278",0.138208770237056,0.34885923103308,""
"Stem_biomass","ASV782",-0.133854896282051,0.364396434201787,""
"Stem_biomass","ASV690",-0.0953134624422772,0.51930700147357,""
"Stem_biomass","ASV2138",-0.212380084110839,0.147276800896414,""
"Stem_biomass","ASV2743",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV2335",-0.149105012994807,0.311792625592913,""
"Stem_biomass","ASV1329",-0.0164002315466636,0.911904679829991,""
"Stem_biomass","ASV1294",0.158301451128015,0.28254106441825,""
"Stem_biomass","ASV1287",0.267709792564102,0.065827830576722,""
"Stem_biomass","ASV770",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV1323",0.186418991336455,0.204562666249627,""
"Stem_biomass","ASV1531",-0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV2831",0.0067990163592489,0.963418816890402,""
"Stem_biomass","ASV2172",-0.121857745974279,0.40932491294639,""
"Stem_biomass","ASV2832",-0.133854896282051,0.364396434201787,""
"Stem_biomass","ASV1956",-0.189683367637678,0.196605333086514,""
"Stem_biomass","ASV1556",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1316",0.108374431454807,0.463429234163866,""
"Stem_biomass","ASV2142",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV812",-0.133854896282051,0.364396434201787,""
"Stem_biomass","ASV752",0.0497499468164338,0.737021555667704,""
"Stem_biomass","ASV810",0.131231418741532,0.373957203891944,""
"Stem_biomass","ASV260",-0.156320472829262,0.288684649022607,""
"Stem_biomass","ASV1050",0.18113336514069,0.217922499826416,""
"Stem_biomass","ASV662",-0.120028366333458,0.41644481481025,""
"Stem_biomass","ASV460",0.0474692189229699,0.748674232206504,""
"Stem_biomass","ASV2678",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1307",0.152949133406377,0.299338823221918,""
"Stem_biomass","ASV259",-0.0436467213215177,0.768327928791685,""
"Stem_biomass","ASV1855",-0.117274176025397,0.427296206134417,""
"Stem_biomass","ASV1019",0.220960503815358,0.131239984923126,""
"Stem_biomass","ASV2850",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV542",0.0399156257405901,0.787651680390468,""
"Stem_biomass","ASV1003",0.267709792564102,0.065827830576722,""
"Stem_biomass","ASV223",0.0581591972113431,0.694577972290368,""
"Stem_biomass","ASV2480",-0.067628017904008,0.64787695417815,""
"Stem_biomass","ASV1821",0.0335563451226864,0.820874283353297,""
"Stem_biomass","ASV1701",0.00778134425599885,0.958137931098977,""
"Stem_biomass","ASV1423",-0.107460076172264,0.467232421747525,""
"Stem_biomass","ASV1672",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3081",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV1669",0.0114391600121399,0.93849132139431,""
"Stem_biomass","ASV1848",0.00626015653967553,0.96631634107099,""
"Stem_biomass","ASV1697",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3445",-0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV1408",-0.112696649281859,0.445679100266846,""
"Stem_biomass","ASV2078",0.0264924894646422,0.85814309180991,""
"Stem_biomass","ASV1658",-0.0843030248580355,0.568889119431199,""
"Stem_biomass","ASV1660",0.0752236312786861,0.61134969050606,""
"Stem_biomass","ASV876",-0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV1662",-0.012551177293109,0.932525165620773,""
"Stem_biomass","ASV1664",-0.146777879452463,0.319489985630086,""
"Stem_biomass","ASV1667",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1671",-0.133854896282051,0.364396434201787,""
"Stem_biomass","ASV271",0.267709792564102,0.065827830576722,""
"Stem_biomass","ASV829",-0.00271321036444249,0.985397779918299,""
"Stem_biomass","ASV1705",0.267709792564102,0.065827830576722,""
"Stem_biomass","ASV775",-0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV140",0.267709792564102,0.065827830576722,""
"Stem_biomass","ASV1911",-0.171448228533173,0.243950508860236,""
"Stem_biomass","ASV1903",-0.143757607906689,0.329657642018319,""
"Stem_biomass","ASV760",0.015945495774498,0.914338107337479,""
"Stem_biomass","ASV1977",0.123132266147233,0.404406177987238,""
"Stem_biomass","ASV106",-0.059580791943343,0.687489330152408,""
"Stem_biomass","ASV2133",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV2134",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV2135",-0.133854896282051,0.364396434201787,""
"Stem_biomass","ASV342",-0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV1525",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV438",-0.17978018941163,0.221438077183119,""
"Stem_biomass","ASV1282",0.138732583023879,0.347017793430941,""
"Stem_biomass","ASV1565",0.0162453081948644,0.912733632561183,""
"Stem_biomass","ASV739",-0.0975220495915832,0.509627934500244,""
"Stem_biomass","ASV1500",-0.0328970126848444,0.824337733106986,""
"Stem_biomass","ASV2141",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV1576",0.00937711741635511,0.949563116556321,""
"Stem_biomass","ASV2145",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV784",-0.180827221749031,0.218714449964958,""
"Stem_biomass","ASV567",0.0495842515687165,0.737866193627599,""
"Stem_biomass","ASV997",0.180895170689527,0.218538503200323,""
"Stem_biomass","ASV1332",0.267709792564102,0.065827830576722,""
"Stem_biomass","ASV233",-0.0253443901233198,0.864231682624729,""
"Stem_biomass","ASV2160",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV1045",-0.0426014322842305,0.773728125589094,""
"Stem_biomass","ASV2161",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1299",0.053368049461666,0.718656269887646,""
"Stem_biomass","ASV2171",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV703",-0.220127721114131,0.132736502117414,""
"Stem_biomass","ASV584",0.175816198572952,0.231962084279942,""
"Stem_biomass","ASV2181",-0.18520551063637,0.207577638129415,""
"Stem_biomass","ASV1319",0.267709792564102,0.065827830576722,""
"Stem_biomass","ASV694",-0.283077311601072,0.0512235206677179,""
"Stem_biomass","ASV2185",-0.133854896282051,0.364396434201787,""
"Stem_biomass","ASV1007",0.267709792564102,0.065827830576722,""
"Stem_biomass","ASV1818",-0.118181256127305,0.423704881386588,""
"Stem_biomass","ASV1819",-0.0457630767449144,0.757427835865716,""
"Stem_biomass","ASV1820",0.0696824721023467,0.637911187611593,""
"Stem_biomass","ASV1184",0.0197335304989872,0.89409298697948,""
"Stem_biomass","ASV1822",0.00553096141924582,0.970238002542067,""
"Stem_biomass","ASV1823",0.0665824241959279,0.652972598195581,""
"Stem_biomass","ASV1824",0.0768024376464264,0.603869364558277,""
"Stem_biomass","ASV1825",-0.0109165830568246,0.941296206316105,""
"Stem_biomass","ASV1826",0.0729783781246431,0.62205534607052,""
"Stem_biomass","ASV1827",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1828",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1829",0.0064100935259914,0.96551006427511,""
"Stem_biomass","ASV1348",-0.0852054681837012,0.56474437131918,""
"Stem_biomass","ASV1830",-0.11009344784073,0.456324504689806,""
"Stem_biomass","ASV1831",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1832",0.0736123893607535,0.619024328137197,""
"Stem_biomass","ASV1833",0.0689405846439838,0.641502766252319,""
"Stem_biomass","ASV1834",0.052355639286238,0.723779908399377,""
"Stem_biomass","ASV1835",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1836",0,1,""
"Stem_biomass","ASV1837",-0.0988366119319651,0.503910579765704,""
"Stem_biomass","ASV1351",-0.0414245327678912,0.77982093798724,""
"Stem_biomass","ASV1839",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1840",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1841",-0.00483007252504947,0.974008088312481,""
"Stem_biomass","ASV1842",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1354",-0.0791255717793085,0.59293541896477,""
"Stem_biomass","ASV1622",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1843",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1844",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1845",-0.00591757415926365,0.968158680150642,""
"Stem_biomass","ASV1846",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1847",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1849",-0.0656157093707658,0.657697805130763,""
"Stem_biomass","ASV1850",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1851",0.00925344330711644,0.950227484279952,""
"Stem_biomass","ASV1852",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1853",0.0272907767302111,0.853914403642763,""
"Stem_biomass","ASV1856",-0.0234451927849714,0.874320460020567,""
"Stem_biomass","ASV1857",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1858",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1859",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1860",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1861",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1862",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1863",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV1064",-0.0927702011265509,0.530565285724007,""
"Stem_biomass","ASV347",-0.137627738314878,0.350908826287142,""
"Stem_biomass","ASV3251",-0.12075557676046,0.413606107594023,""
"Stem_biomass","ASV941",0.0679508014218883,0.646307089326706,""
"Stem_biomass","ASV3454",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV1614",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV959",0.000817347883408171,0.995600901547053,""
"Stem_biomass","ASV3455",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3456",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV2687",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV995",-0.0838286715385496,0.571073351725594,""
"Stem_biomass","ASV3457",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3458",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV2325",-0.20307718169998,0.166252370119562,""
"Stem_biomass","ASV3459",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3460",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV72",-0.0377183691412238,0.79909175567751,""
"Stem_biomass","ASV495",-0.1460533188196,0.321910913293366,""
"Stem_biomass","ASV3461",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3462",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV1981",0.0294868170774516,0.842302800527563,""
"Stem_biomass","ASV2310",-0.216189103497394,0.139987749729032,""
"Stem_biomass","ASV3463",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3464",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV1488",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3465",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3466",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3467",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3468",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV1551",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3469",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV756",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV2728",-0.0528910636538992,0.721068707691433,""
"Stem_biomass","ASV3470",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3471",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3472",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3473",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3474",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3475",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3476",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV990",0.00596350396151837,0.967911669171371,""
"Stem_biomass","ASV3477",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV1096",0.0650770978676015,0.660336249022122,""
"Stem_biomass","ASV3257",-0.0356908006853444,0.809685526542897,""
"Stem_biomass","ASV467",0.0701624639275663,0.635591846104662,""
"Stem_biomass","ASV3478",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3479",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV2372",-0.202356803350095,0.167792618899113,""
"Stem_biomass","ASV3480",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV413",-0.154713663180881,0.293731293254104,""
"Stem_biomass","ASV757",-0.157182168735224,0.286001667062224,""
"Stem_biomass","ASV3481",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV1950",-0.120502260818046,0.414593681214858,""
"Stem_biomass","ASV3482",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3483",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV466",-0.167427705632229,0.255351127447397,""
"Stem_biomass","ASV3484",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV993",0.0973142103421682,0.510534874616885,""
"Stem_biomass","ASV3485",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3486",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3487",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3488",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3489",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3490",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3491",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3492",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3493",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV744",-0.137363396311413,0.351843732625406,""
"Stem_biomass","ASV1987",0.074575962584125,0.614429757573605,""
"Stem_biomass","ASV996",0.0879927643472009,0.552032345148931,""
"Stem_biomass","ASV1156",-0.0413946306698552,0.779975913431212,""
"Stem_biomass","ASV525",-0.143453015566126,0.330694169140279,""
"Stem_biomass","ASV576",-0.18113336514069,0.217922499826416,""
"Stem_biomass","ASV3494",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3495",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3496",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV680",-0.228626780348897,0.118052265464041,""
"Stem_biomass","ASV1930",-0.128419194548909,0.384370721326213,""
"Stem_biomass","ASV3497",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3498",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3499",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3500",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV2465",-0.23578960605736,0.106662629021486,""
"Stem_biomass","ASV3501",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3502",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3503",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV71",0.075441110173315,0.610316928680497,""
"Stem_biomass","ASV3283",-0.0897813581497773,0.54394734538803,""
"Stem_biomass","ASV3504",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3505",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3506",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV1550",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3507",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3508",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV2403",-0.211322259330806,0.149349990302601,""
"Stem_biomass","ASV3509",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3510",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3511",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV1029",0.071754730985241,0.627922758726392,""
"Stem_biomass","ASV3512",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3513",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3514",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3515",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV1150",-0.12075557676046,0.413606107594023,""
"Stem_biomass","ASV816",-0.155529714122227,0.29116114631324,""
"Stem_biomass","ASV3516",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3517",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3518",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3288",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3519",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3520",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3522",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV3523",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV120",0.0797084655820813,0.590205834288276,""
"Stem_biomass","ASV2409",-0.167318620352564,0.255665357295037,""
"Stem_biomass","ASV121",0.325691504383521,0.0238858893490984,"*"
"Stem_biomass","ASV190",0.0147271305685497,0.920861712727418,""
"Stem_biomass","ASV1222",0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV526",-0.195071400215915,0.183955282359316,""
"Stem_biomass","ASV1223",-0.0669274481410255,0.651289397101862,""
"Stem_biomass","ASV1057",-0.0632203931606165,0.669462681415262,""
"Stem_biomass","ASV3764",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV3765",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV3766",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV3767",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV3768",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV3198",-0.0173205622025302,0.906982180987384,""
"Stem_biomass","ASV3769",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV3770",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV1291",0.207779900465519,0.156449325120066,""
"Stem_biomass","ASV3771",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV3202",-0.0267660983461159,0.856693281007386,""
"Stem_biomass","ASV3772",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV3773",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV3774",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV3775",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV2890",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV631",0.081112659662705,0.583653344383041,""
"Stem_biomass","ASV1510",-0.00754151244300485,0.95942708501298,""
"Stem_biomass","ASV3776",0.0334637240705127,0.821360616201736,""
"Stem_biomass","ASV2947",-0.0893453572001729,0.54591294470828,""
"Stem_biomass","ASV2946",-0.112055372189628,0.448288728493587,""
"Stem_biomass","ASV1131",-0.140554263848726,0.340660458651573,""
"Stem_biomass","ASV2437",-0.173651665597992,0.237851352921909,""
"Stem_biomass","ASV949",0.257791256956204,0.0768963346783125,""
